mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
187.55017981529235,13.868296817278123,1.5273859024047851,0.08202307495800332,balanced_subsample,20,sqrt,2,2,400,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 20, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.8541104013597364,0.8779402749328291,0.8385460240208956,0.8617053619603781,0.8561035354213611,0.8576811195390401,0.012712345061303698,5
196.53352570533752,1.4692482722384135,1.713465118408203,0.08534188826555004,balanced_subsample,20,sqrt,2,2,450,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 20, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 450}",0.8540990308288221,0.8780688672845728,0.8383385546619377,0.8614395183862734,0.8564070827075342,0.857670610773828,0.012793550041020242,6
188.69041805267335,3.3871469258241342,1.606725549697876,0.0732579662911241,balanced_subsample,25,sqrt,2,2,400,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.856812197169944,0.8815001705563481,0.8435563537739934,0.8676606960131754,0.8571387241675313,0.8613336283361985,0.01265538037469934,2
202.79565424919127,6.381911853859224,1.734173059463501,0.05383593998487676,balanced_subsample,25,sqrt,2,2,450,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 25, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 450}",0.8575496169296571,0.8812202376781137,0.8435362434847712,0.8672126158994987,0.8574249999423704,0.8613887427868823,0.012460879292166402,1
188.26119651794434,8.015806179053714,1.5335291385650636,0.04983307913817757,balanced_subsample,30,sqrt,2,2,400,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.8555339988634132,0.8810303302635375,0.844739313620324,0.8679880477805133,0.8562416791330094,0.8611066739321596,0.012384819361191342,4
200.53393630981446,20.6387387807273,1.56935658454895,0.3990454529423647,balanced_subsample,30,sqrt,2,2,450,"{'classifier__class_weight': 'balanced_subsample', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 450}",0.8562461670629403,0.8811138229120266,0.8443688729111303,0.8679936141788188,0.8567428916031417,0.8612930737336114,0.012412601162480707,3
