mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__scale_pos_weight,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.6025092124938964,0.05122906125600681,0.13454174995422363,0.008945651676442332,0.9,0.4,0.08,5,5,110,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8636195675473458,0.8852919451399611,0.8480865161785278,0.8736472292769493,0.864734093683308,0.8670758703652183,0.01227219342880611,12
1.5889419555664062,0.027026831745211453,0.14868555068969727,0.02683189940631965,0.9,0.4,0.08,5,5,110,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8635728468517337,0.8846823771965976,0.847004733955673,0.8740938109959677,0.8640744566543929,0.866685645130873,0.012510870230344985,77
1.725625228881836,0.1551988622989142,0.13314356803894042,0.01133022020596092,0.9,0.4,0.08,5,5,110,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8635977746343927,0.8832652407643348,0.8474161080752484,0.8741280942343806,0.8633849105503412,0.8663584256517394,0.01201234805025252,148
1.8438479900360107,0.057955201201695984,0.14689559936523439,0.003470683780399296,0.9,0.4,0.08,5,5,130,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 130, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8629015080549667,0.8839185238595259,0.8482175590475297,0.874156558757515,0.8642875607307972,0.8666963420900669,0.011949282768011096,75
1.8866661548614503,0.1249733783698641,0.14571771621704102,0.002490749155998448,0.9,0.4,0.08,5,5,130,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 130, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8632385950543003,0.8842882072567106,0.847338071999561,0.8747115236288215,0.8642325933529519,0.8667617982584691,0.012381147974970823,58
1.8309918880462646,0.04445028591982619,0.15780811309814452,0.020497670973686984,0.9,0.4,0.08,5,5,130,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 5, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 130, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8627225744775501,0.8835411614457862,0.8475137953577846,0.8739637340575832,0.863989789706111,0.866346211008963,0.012058493440294615,150
1.574709177017212,0.09821145630892227,0.15504965782165528,0.04518075316345498,0.9,0.4,0.08,6,3,90,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8636785201499015,0.8842557568193742,0.8476290971885707,0.8735705308629725,0.8648352579737846,0.8667938325989206,0.012096864936080146,53
1.5398358345031737,0.05023143814050683,0.13479375839233398,0.0032524606518078212,0.9,0.4,0.08,6,3,90,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.863136016023521,0.8845340470646159,0.8450458735031593,0.8739649439116716,0.8644563444465643,0.8662274449899063,0.013087041452697302,168
1.5441070556640626,0.07113507881756054,0.15870451927185059,0.028774147197114512,0.9,0.4,0.08,6,3,90,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8637967687710763,0.8858734771183907,0.8463624533301571,0.8733329101196438,0.8637346259493884,0.8666200470577312,0.012980167629707348,87
1.7924718856811523,0.021932783191601003,0.15457582473754883,0.002630855597966386,0.9,0.4,0.08,6,3,110,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8635043572263894,0.8837501155005792,0.8470346534329601,0.8731445259696313,0.8636446749445814,0.8662156654148283,0.01214362757282158,173
